name,velocity
SIGLAP CLOSE,50
SIGLAP GARDENS,50
SIGLAP LINK,50
SIGLAP RISE,40
SIGLAP TERRACE,40
SIGLAP VALLEY,40
SIGLAP WALK,40
SILAT ROAD,50
SILOSO BEACH WALK,50
SIME PARK HILL,50
SIGLAP VIEW,40
SILAT AVENUE,50
SILAT WALK,50
SILOSO ROAD,50
SIME ROAD,40
SIMEI AVENUE,70
SIMEI ROAD,60
SIMEI STREET 2,50
SIMEI STREET 4,50
SIMEI STREET 6,50
SIMEI RISE,50
SIMEI STREET 1,50
SIMEI STREET 3,50
SIMEI STREET 5,50
SIMON LANE,50
SIMON PLACE,50
SIMON WALK,50
SIMS AVENUE - that part of Sims Avenue between Paya Lebar Road and Sims Avenue East.,60
SIMS DRIVE,50
SIMS PLACE,50
SIMON ROAD,50
SIMS AVENUE - that part of Sims Avenue between Kallang Road and Sims Way.,60
SIMS AVENUE EAST - that part of Sims Avenue East between Sims Avenue and New Upper Changi Road.,60
SIMS LANE,50
SIMS VIEW,50
SIMS WAY,50
SIN MING DRIVE,50
SIN MING WALK,50
SING AVENUE,50
SIOK WAN CLOSE,50
SIN MING AVENUE,50
SIN MING ROAD,50
SINARAN DRIVE,50
SING JOO WALK,50
SIRAT PLACE,50
SIRAT ROAD,40
SIXTH AVENUE,50
SIXTH LOK YANG ROAD,50
SMITH STREET,50
SOMAPAH ROAD,50
SIT WAH ROAD,50
SIXTH CRESCENT,50
SLIM BARRACKS RISE,50
SOLOMON STREET,50
SOMERSET ROAD,50
SOMME ROAD,50
SOMMERVILLE ROAD,40
SOO CHOW DRIVE,40
SOO CHOW HOUSING ESTATE,40
SOO CHOW VIEW,40
SOMMERVILLE ESTATE ROAD,50
SOMMERVILLE WALK,40
SOO CHOW GARDEN ROAD,40
SOO CHOW RISE,40
SOO CHOW WALK,40
SOO CHOW WAY,50
SOON LEE ROAD,50
SOPHIA ROAD,50
SOUTH BRIDGE ROAD,50
SOUTH CANAL ROAD,50
SOON LEE DRIVE,50
SOON WING ROAD,50
SORBY ADAMS DRIVE,50
SOUTH BUONA VISTA ROAD - that part of South Buona Vista Road between Pasir Panjang Road and Kent Ridge Road.,40
SOUTH PERIMETER ROAD,50
SOUTH WOODLANDS DRIVE,50
SPOONER ROAD,50
SPORTS DRIVE 2,40
SPRING STREET,50
SPRINGLEAF CRESCENT,50
SOUTH WOODLANDS WAY,50
SPORTS DRIVE 1,40
SPOTTISWOODE PARK ROAD,50
SPRINGLEAF AVENUE,50
SPRINGLEAF DRIVE,50
SPRINGLEAF GARDEN,50
SPRINGLEAF LANE,50
SPRINGLEAF RISE,50
SPRINGLEAF VIEW,50
SPRINGSIDE AVENUE,50
SPRINGLEAF HEIGHT,50
SPRINGLEAF LINK,50
SPRINGLEAF ROAD,50
SPRINGLEAF WALK,50
SPRINGSIDE CRESCENT,50
SPRINGSIDE DRIVE,50
SPRINGSIDE LINK,50
SPRINGSIDE ROAD,50
SPRINGSIDE WALK,50
SPRINGWOOD CLOSE,50
SPRINGSIDE GREEN,50
SPRINGSIDE PLACE,50
SPRINGSIDE VIEW,50
SPRINGWOOD AVENUE,50
SPRINGWOOD CRESCENT,50
SPRINGWOOD HEIGHT,50
SPRINGWOOD WALK,50
ST. ANNE'S WOOD,50
ST. GEORGE'S LANE,50
ST. GREGORY'S PLACE,50
SPRINGWOOD TERRACE,50
ST. ANDREW'S ROAD,50
ST. FRANCIS ROAD,50
ST. GEORGE'S ROAD,50
ST. HELENA ROAD,50
ST. HELIER'S AVENUE,50
ST. JOHN'S ROAD,50
ST. MARTIN LANE,50
ST. MICHAEL'S ROAD,50
ST. PATRICK'S ROAD,40
ST. JOHN'S CRESCENT,50
ST. MARGARET'S ROAD,50
ST. MARTIN'S DRIVE,50
ST. NICHOLAS VIEW,50
ST. THOMAS WALK,50
ST. WILFRED ROAD,50
STADIUM BOULEVARD,50
STADIUM DRIVE,50
STADIUM LINK,50
STADIUM ROAD - that part of Stadium Road in the direction towards Singapore Sports Hub between lamp post No. 54F and lamp post No. 2; and,40
ST. XAVIER'S LANE,50
STADIUM CRESCENT,50
STADIUM LANE,50
STADIUM PLACE,50
STADIUM ROAD - that part of Stadium Road in the direction towards Kallang Airport Way between lamp post No. 1 and lamp post No. 3.,40
STADIUM WALK,50
STAGMONT ROAD,50
STANGEE CLOSE,50
STANLEY STREET,50
STARLIGHT TERRACE,50
STAGMONT RING,40
STAMFORD ROAD,50
STANGEE PLACE,50
STARLIGHT ROAD,50
STEPHEN LEE ROAD,40
STEVENS CLOSE,50
STEVENS ROAD,60
STILL ROAD,60
STIRLING ROAD,40
STOCKPORT ROAD,50
STEVENS DRIVE,50
STILL LANE,50
STILL ROAD SOUTH,60
STIRLING WALK,50
STOKESAY DRIVE,40
STONE AVENUE,40
STRATHMORE AVENUE,40
STRATTON DRIVE,50
STRATTON PLACE,50
STRATTON WALK,50
STORES ROAD,50
STRATHMORE ROAD,50
STRATTON GREEN,50
STRATTON ROAD,50
STUDENT WALK,40
STURDEE ROAD,50
SUFFOLK ROAD,50
SULTAN GATE,50
SUMMER PLACE,50
SUNBIRD AVENUE,50
SUDAN ROAD,50
SUFFOLK WALK,50
SUMANG WALK,50
SUMMIT LANE,50
SUNBIRD CIRCLE,50
SUNBIRD ROAD,50
SUNGEI GEDONG ROAD,50
SUNGEI KADUT CRESCENT,50
SUNGEI KADUT LOOP,50
SUNGEI KADUT STREET 2,50
SUNDRIDGE PARK ROAD,40
SUNGEI KADUT AVENUE,60
SUNGEI KADUT DRIVE,60
SUNGEI KADUT STREET 1 - that part of Sungei Kadut Street 1 from Sungei Kadut Drive to Sungei Kadut Avenue.,60
SUNGEI KADUT STREET 3,50
SUNGEI KADUT STREET 4,50
SUNGEI KADUT STREET 6,50
SUNGEI ROAD,60
SUNRISE AVENUE,50
SUNRISE DRIVE,50
SUNGEI KADUT STREET 5,50
SUNGEI KADUT WAY,50
SUNGEI TENGAH ROAD - that part of Sungei Tengah Road between Brickland Road and Old Choa Chu Kang Road.,60
SUNRISE CLOSE,50
SUNRISE LANE,50
SUNRISE PLACE,50
SUNRISE WALK,50
SUNSET AVENUE,50
SUNSET CRESCENT,50
SUNSET GROVE,50
SUNRISE TERRACE,50
SUNRISE WAY,50
SUNSET CLOSE,50
SUNSET DRIVE,50
SUNSET HEIGHTS,50
SUNSET LANE,50
SUNSET SQUARE,50
SUNSET VALE,50
SUNSET WALK,50
SUNSHINE TERRACE,50
SUNSET PLACE,50
SUNSET TERRACE,50
SUNSET VIEW,50
SUNSET WAY,50
SUPREME COURT LANE,50
SURIN AVENUE,40
SURIN ROAD,40
SUSSEX GARDEN,50
SWAN LAKE AVENUE,40
SWETTENHAM CLOSE,50
SURIN LANE,40
SURREY ROAD,50
SWALLOW STREET,50
SWANAGE ROAD,50
SWETTENHAM GREEN,50
SWETTENHAM ROAD,50
SWISS CLUB LANE,50
SWISS CLUB ROAD,40
SWISS VIEW,50
SYNAGOGUE STREET,50
SWISS CLUB AVENUE,50
SWISS CLUB LINK,50
SWISS COTTAGE ESTATE,50
SYED ALWI ROAD,50
T1 ARRIVAL CRESCENT,50
T1 BOULEVARD,50
T1 LINK EAST,50
T1 PASSENGER CRESCENT,50
T2 ARRIVAL DRIVE,50
T1 BASEMENT DRIVE,50
T1 DEPARTURE CRESCENT,50
T1 LINK WEST,50
T1 VIP DRIVE,50
T2 BASEMENT DRIVE,50
T2 BOULEVARD,50
T2 LINK NORTH,50
TAGORE AVENUE,40
TAGORE INDUSTRIAL AVENUE,50
TAGORE ROAD,50
T2 DEPARTURE DRIVE,50
T2 LINK SOUTH,50
TAGORE DRIVE,50
TAGORE LANE,50
TAH CHING ROAD,50
TAI GIN ROAD,50
TAI HWAN CLOSE,40
TAI HWAN DRIVE,50
TAI HWAN HEIGHTS,40
TAI HWAN PLACE,40
TAI HWAN AVENUE,40
TAI HWAN CRESCENT,50
TAI HWAN GROVE,40
TAI HWAN LANE,40
TAI HWAN TERRACE,40
TAI HWAN WALK,40
TAI KENG GARDENS,50
TAI KENG PLACE,50
TAI SENG AVENUE,50
TAI SENG LINK,50
TAI KENG AVENUE,50
TAI KENG LANE,50
TAI KENG TERRACE,50
TAI SENG DRIVE,50
TAI SENG STREET,50
TAI THONG CRESCENT,40
TALMA ROAD,50
TAMAN HO SWEE,50
TAMAN MAS MERAH,40
TAMAN PERMATA,40
TAI YUAN HEIGHTS,50
TAMAN BEDOK,50
TAMAN KEMBANGAN,40
TAMAN NAKHODA,50
TAMAN SELAMAT,40
TAMAN SERASI,50
TAMAN SIREH,50
TAMARIND ROAD,50
TAMPINES AVENUE 1,60
TAMPINES AVENUE 12,60
TAMAN SIGLAP,50
TAMAN WARNA,40
TAMPINES AVENUE,50
TAMPINES AVENUE 10,70
TAMPINES AVENUE 2,60
TAMPINES AVENUE 3,50
TAMPINES AVENUE 5 - that part of Tampines Avenue 5 between Tampines Avenue 4 and Tampines Avenue 10.,60
TAMPINES AVENUE 6,50
TAMPINES AVENUE 8,60
TAMPINES CENTRAL 1,50
TAMPINES AVENUE 4,60
TAMPINES AVENUE 5 - that part of Tampines Avenue 5 between Simei Avenue and Tampines Avenue 4.,70
TAMPINES AVENUE 7,60
TAMPINES AVENUE 9 - that part of Tampines Avenue 9 between Tampines Avenue 10 and Tampines Street 41.,60
TAMPINES CENTRAL 2,50
TAMPINES CENTRAL 3,50
TAMPINES CENTRAL 5,50
TAMPINES CENTRAL 7,50
TAMPINES EXPRESSWAY - that part of Tampines Expressway between lamp post No. 81 F3 (Upper Changi Flyover) and lamp post No. 776 (Seletar Flyover), in the direction towards Seletar Expressway.,90
TAMPINES GRANDE,50
TAMPINES CENTRAL 4,50
TAMPINES CENTRAL 6,50
TAMPINES CONCOURSE,50
TAMPINES EXPRESSWAY - that part of Tampines Expressway between lamp post No. 757 (Seletar Flyover) and lamp post No. 74 (Loyang Flyover), in the direction towards Pan Island Expressway.,90
TAMPINES INDUSTRIAL AVENUE 1,50
TAMPINES INDUSTRIAL AVENUE 2 - that part of Tampines Industrial Avenue 2 between Tampines Industrial Avenue 3 and Tampines Road.,60
TAMPINES INDUSTRIAL AVENUE 4,50
TAMPINES INDUSTRIAL CRESCENT,50
TAMPINES INDUSTRIAL STREET 62,50
TAMPINES NORTH DRIVE 1,50
TAMPINES INDUSTRIAL AVENUE 3 - that part of Tampines Industrial Avenue 3 between Tampines Avenue 10 and Tampines Industrial Avenue 2.,60
TAMPINES INDUSTRIAL AVENUE 5,50
TAMPINES INDUSTRIAL STREET 61,50
TAMPINES LINK,50
TAMPINES NORTH DRIVE 2,50
TAMPINES PLACE,50
TAMPINES ROAD - that part of Tampines Road between Tampines Industrial Avenue 2 and Tampines Avenue 10.,60
TAMPINES SERVICE ROAD,50
TAMPINES STREET 12,50
TAMPINES STREET 22,50
TAMPINES ROAD - that part of Tampines Road between Upper Serangoon Road and Hougang Avenue 7.,60
TAMPINES ROAD - that part of Tampines Road between Hougang Avenue 7 and Lorong Halus.,70
TAMPINES STREET 11,50
TAMPINES STREET 21,50
TAMPINES STREET 23,50
TAMPINES STREET 24,50
TAMPINES STREET 32,50
TAMPINES STREET 34,50
TAMPINES STREET 42,50
TAMPINES STREET 44,50
TAMPINES STREET 31,60
TAMPINES STREET 33,50
TAMPINES STREET 41,50
TAMPINES STREET 43,50
TAMPINES STREET 45,50
TAMPINES STREET 71,50
TAMPINES STREET 73,50
TAMPINES STREET 82,50
TAMPINES STREET 84,50
TAMPINES STREET 92,50
TAMPINES STREET 72,50
TAMPINES STREET 81,50
TAMPINES STREET 83,50
TAMPINES STREET 91,50
TAMPINES STREET 93,50
TAN BOON CHONG AVENUE,50
TAN QUEE LAN STREET,50
TAN TOCK SENG LINK,50
TANAH MERAH BESAR LANE,50
TANAH MERAH COAST ROAD,50
TAN KIM CHENG ROAD,50
TAN SIM BOH ROAD,50
TAN TYE PLACE,50
TANAH MERAH BESAR ROAD,50
TANAH MERAH FERRY ROAD,50
TANAH MERAH KECHIL AVENUE,50
TANAH MERAH KECHIL RIDGE,50
TANAH MERAH KECHIL ROAD,40
TANGLIN HALT CLOSE,40
TANGLIN HILL,50
TANAH MERAH KECHIL LINK,50
TANAH MERAH KECHIL RISE,50
TANAH MERAH KECHIL ROAD SOUTH,50
TANGLIN HALT ROAD,40
TANGLIN RISE,50
TANGLIN ROAD,50
TANJONG BEACH WALK - SENTOSA,15
TANJONG KATONG ROAD SOUTH,50
TANJONG PAGAR PLAZA,50
TANJONG PAGAR TERMINAL AVENUE,50
TANGLIN WALK,50
TANJONG KATONG ROAD,50
TANJONG KLING ROAD,50
TANJONG PAGAR ROAD,50
TANJONG PAGAR TERMINAL ROAD A,50
TANJONG PAGAR TERMINAL ROAD B,50
TANJONG PAGAR TERMINAL ROAD D,50
TANJONG PAGAR TERMINAL ROAD F,50
TANJONG PAGAR TERMINAL ROAD J,50
TANJONG PAGAR TERMINAL STREET 2,50
TANJONG PAGAR TERMINAL ROAD C,50
TANJONG PAGAR TERMINAL ROAD E,50
TANJONG PAGAR TERMINAL ROAD G,50
TANJONG PAGAR TERMINAL STREET 1,50
TANJONG PAGAR TERMINAL STREET 3,50
TANJONG PAGAR TERMINAL STREET 4,50
TANJONG PENJURU,50
TANJONG RHU LANE,50
TANJONG RHU ROAD,50
TANK ROAD,50
TANJONG PAGAR TERMINAL STREET 5,50
TANJONG PENJURU CRESCENT,50
TANJONG RHU PLACE,50
TANJONG RHU VIEW,50
TANNERY LANE,50
TANNERY ROAD,50
TAVISTOCK AVENUE,40
TAY LIAN TECK ROAD,50
TEBAN GARDENS CRESCENT,50
TEBING LANE,50
TAO CHING ROAD,50
TAY LIAN TECK DRIVE,50
TEACHER'S HOUSING ESTATE,40
TEBAN GARDENS ROAD,50
TEBING WALK,50
TECH PARK CRESCENT,50
TECK CHYE TERRACE,50
TECK WHYE AVENUE,50
TECK WHYE LANE,50
TEKKA LANE,50
TECHNOLOGY CRESCENT,50
TECK LIM ROAD,50
TECK WHYE CRESCENT,50
TECK WHYE WALK,50
TEKONG HIGHWAY,50
TELEGRAPH STREET,50
TELOK BLANGAH CRESCENT,50
TELOK BLANGAH GREEN,50
TELOK BLANGAH RISE,50
TELOK BLANGAH STREET 31,50
TELOK AYER STREET,50
TELOK BLANGAH DRIVE,50
TELOK BLANGAH HEIGHTS,50
TELOK BLANGAH ROAD,60
TELOK BLANGAH STREET 32,50
TELOK BLANGAH WAY,50
TELOK PAKU ROAD,50
TEMASEK BOULEVARD,50
TEMBELING ROAD,50
TEMBUSU CRESCENT,50
TELOK KURAU ROAD,50
TEMASEK AVENUE,50
TEMBELING LANE,50
TEMBUSU AVENUE,50
TEMBUSU DRIVE,50
TEMBUSU ROAD,50
TEMPLE STREET,50
TENGAH AVENUE,50
TEO KIM ENG ROAD,40
TERANG BULAN AVENUE,50
TEMENGGONG ROAD,50
TENG TONG ROAD,50
TEO HONG ROAD,50
TEOW HOCK AVENUE,40
TERMINAL LINK EAST,40
TERMINAL LINK WEST,40
TEW CHEW STREET,50
THE INGLEWOOD,50
THE TERMINAL ROAD OF THE PAYA LEBAR AIRPORT,40
THIRD AVENUE,50
TESSENSOHN ROAD,50
THAM SOONG AVENUE,40
THE OVAL,50
THIAM SIEW AVENUE,50
THIRD CHIN BEE ROAD,50
THIRD HOSPITAL AVENUE,50
THIRD STREET,50
THOMSON GREEN,50
THOMSON HILL,50
THOMSON LANE,50
THIRD LOK YANG ROAD,50
THOMSON CLOSE,50
THOMSON HEIGHTS,50
THOMSON HILLS DRIVE,50
THOMSON RIDGE,40
THOMSON RIDGE HOUSING ESTATE,40
THOMSON TERRACE,50
THOMSON WALK,50
THONG SOON AVENUE,50
THONG SOON ROAD,50
THOMSON ROAD,60
THOMSON VIEW,50
THONG BEE ROAD,50
THONG SOON GREEN,50
THRIFT DRIVE,40
TIONG BAHRU ROAD - that part of Tiong Bahru Road between Outram Road and Zion Road.,60
TIONG POH ROAD,50
TOA PAYOH CENTRAL,50
TOA PAYOH INDUSTRIAL PARK,50
TOA PAYOH RISE,50
TIONG POH AVENUE,50
TIVERTON LANE,50
TOA PAYOH EAST,50
TOA PAYOH NORTH,50
TOA PAYOH WEST,50
TOH AVENUE,50
TOH CRESCENT,50
TOH GUAN ROAD - that part of Toh Guan Road between Boon Lay Way and Pan Island Expressway.,60
TOH HEIGHTS,50
TOH TUCK AVENUE,70
TOH CLOSE,50
TOH DRIVE,50
TOH GUAN ROAD EAST,50
TOH STREET,50
TOH TUCK CLOSE,50
TOH TUCK CRESCENT,50
TOH TUCK LINK,50
TOH TUCK RISE,50
TOH TUCK TERRACE,50
TOH YI DRIVE,50
TOH TUCK DRIVE,50
TOH TUCK PLACE,50
TOH TUCK ROAD,50
TOH TUCK WALK,50
TOH YI ROAD,50
TOMLINSON ROAD,50
TONG LEE ROAD,50
TONGKANG PLACE,40
TORONTO ROAD,40
TOSCA TERRACE,40
TONG HWA STREET,50
TONG WATT ROAD,50
TOPAZ ROAD,50
TOSCA STREET,40
TOWNER ROAD,40
TOWNSHEND ROAD,50
TRACK 14, YIO CHU KANG ROAD,40
TRACK 4 - PULAU TEKONG,50
TRACK 5 - PULAU TEKONG,50
TRACTOR ROAD,50
TRACK 1 - PULAU TEKONG,50
TRACK 3 - PULAU TEKONG,50
TRACK 4, CHOA CHU KANG ROAD,40
TRACK 6 - PULAU TEKONG,50
TRAFALGAR STREET,50
TRANSIT ROAD,50
TRENGGANU STREET,50
TREVOSE PLACE,50
TU FU AVENUE,40
TUA KONG PLACE,50
TRAS STREET,50
TREVOSE CRESCENT,50
TRURO ROAD,50
TUA KONG GREEN,50
TUA KONG TERRACE,50
TUA KONG WALK,50
TUAS AVENUE 1,50
TUAS AVENUE 11,50
TUAS AVENUE 13,50
TUAS AVENUE 16,50
TUAH ROAD,50
TUAS AVENUE 10,50
TUAS AVENUE 12,50
TUAS AVENUE 14,50
TUAS AVENUE 18,50
TUAS AVENUE 18A,50
TUAS AVENUE 20,50
TUAS AVENUE 4,50
TUAS AVENUE 6,50
TUAS AVENUE 8,50
TUAS AVENUE 2,60
TUAS AVENUE 3,50
TUAS AVENUE 5,50
TUAS AVENUE 7,50
TUAS AVENUE 9,50
TUAS BASIN CLOSE,50
TUAS BAY DRIVE,50
TUAS BAY STREET,50
TUAS CRESCENT,50
TUAS DRIVE 2,50
TUAS BASIN LINK,50
TUAS BAY LANE,50
TUAS BAY WALK,50
TUAS DRIVE 1,50
TUAS LANE,50
TUAS LINK 1,50
TUAS LINK 3,50
TUAS ROAD,60
TUAS SOUTH AVENUE 10,50
TUAS SOUTH AVENUE 14,50
TUAS LINK 2,50
TUAS LINK 4,50
TUAS SOUTH AVENUE 1,60
TUAS SOUTH AVENUE 12,50
TUAS SOUTH AVENUE 2,50
TUAS SOUTH AVENUE 3,70
TUAS SOUTH AVENUE 5 - that part of Tuas South Avenue 5 between Tuas South Crescent and Tuas South Avenue 3.,70
TUAS SOUTH AVENUE 7 - that part of Tuas South Avenue 7 between Tuas South Avenue 4 and Tuas South Avenue 3.,70
TUAS SOUTH AVENUE 8 - that part of Tuas South Avenue 8 between Tuas South Avenue 3 and Tuas South Avenue 9.,70
TUAS SOUTH STREET 1,50
TUAS SOUTH AVENUE 4,70
TUAS SOUTH AVENUE 6 - that part of Tuas South Avenue 6 between Tuas South Avenue 3 and Tuas South Avenue 9.,60
TUAS SOUTH AVENUE 8 - that part of Tuas South Avenue 8 between Tuas South Ave 9 and end of Tuas South Avenue 8.,60
TUAS SOUTH AVENUE 9 - that part of Tuas South Avenue 9 between Tuas South Avenue 6 and Tuas South Avenue 3.,70
TUAS SOUTH STREET 2,50
TUAS SOUTH STREET 3,50
TUAS STREET,50
TUAS VIEW CLOSE,50
TUAS VIEW DRIVE,50
TUAS VIEW LINK,50
TUAS SOUTH STREET 5,50
TUAS VIEW CIRCUIT,50
TUAS VIEW CRESCENT,50
TUAS VIEW LANE,50
TUAS VIEW LOOP,50
TUAS VIEW PLACE,50
TUAS VIEW WALK 1,50
TUAS WEST AVENUE,50
TUAS WEST ROAD,70
TUDOR CLOSE,50
TUAS VIEW SQUARE,50
TUAS VIEW WALK 2,50
TUAS WEST DRIVE - that part of Tuas West Drive between Jalan Ahmad Ibrahim and Tuas South Avenue 1.,60
TUAS WEST STREET,50
TUNG PO AVENUE,50
TURF CLUB AVENUE,70
TURNHOUSE ROAD,40
TWAKOW PLACE,40
TYERSALL ROAD,50
TURF CLUB ROAD,50
TURUT TRACK,50
TYERSALL AVENUE,50
TYRWHITT ROAD,50
UBI AVENUE 1,50
UBI AVENUE 3,50
UBI CLOSE,50
UBI LINK,50
UBI ROAD 2,50
UBI AVENUE 2,60
UBI AVENUE 4,50
UBI CRESCENT,50
UBI ROAD 1,50
UBI ROAD 3,50
UBI ROAD 4,50
ULU PANDAN ROAD,70
UNIVERSITY ROAD,40
UNNAMED ROAD,50
UNUM DRIVE,50
UBI VIEW,50
UNITY STREET,50
UNIVERSITY WALK,50
UNNAMED ROAD BETWEEN OLD UPPER THOMSON ROAD AND THE EXTREMITY OF UPPER PIERCE RESERVOIR PARK,40
UNUM ROAD,50
UNUM WALK,50
UPAVON ROAD,40
UPPER ALJUNIED LINK,50
UPPER BEDOK ROAD,50
UPPER BUKIT TIMAH ROAD - that part of Upper Bukit Timah Road between Clementi Road and Hinhede Road.,60
UNUM WAY,50
UPPER ALJUNIED LANE,50
UPPER ALJUNIED ROAD,50
UPPER BOON KENG ROAD,50
UPPER BUKIT TIMAH ROAD - that part of Upper Bukit Timah Road between Hume Avenue and Woodlands Road.,60
UPPER BUKIT TIMAH ROAD - that part of Upper Bukit Timah Road between Hume Avenue and Hinhede Road.,70
UPPER CHANGI ROAD,50
UPPER CHANGI ROAD NORTH,50
UPPER CIRCULAR ROAD,50
UPPER DICKSON ROAD,50
UPPER BUKIT TIMAH VIEW,50
UPPER CHANGI ROAD EAST,60
UPPER CHANGI ROAD TRACK 39,50
UPPER CROSS STREET,50
UPPER EAST COAST ROAD,50
UPPER HOKIEN STREET,50
UPPER NERAM ROAD,50
UPPER PAYA LEBAR ROAD - that part of Upper Paya Lebar Road between Upper Serangoon Road and Bartley Road.,60
UPPER RING ROAD,50
UPPER SERANGOON ROAD - that part of Upper Serangoon Road between Bartley Road and Hougang Avenue 7.,60
UPPER JURONG ROAD,70
UPPER PASIR MERAH ROAD,50
UPPER PICKERING STREET,50
UPPER SERANGOON ROAD - that part of Upper Serangoon Road between Woodsville Flyover and Potong Pasir Avenue 1.,60
UPPER SERANGOON ROAD - that part of Upper Serangoon Road between Potong Pasir Avenue 1 and Bartley Road.,70
UPPER SERANGOON ROAD - that part of Upper Serangoon Road between Hougang Avenue 7 and Buangkok Drive.,70
UPPER SERANGOON VIEW,50
UPPER THOMSON ROAD - that part of Upper Thomson Road between its 14th kilometre post (Upper Thomson Flyover) and Mandai Road.,60
UPPER TOH TUCK TERRACE,50
UPPER WILKIE ROAD,40
UPPER SERANGOON VIADUCT,70
UPPER THOMSON ROAD - that part of Upper Thomson Road between Yio Chu Kang Road and Thomson Road.,60
UPPER THOMSON ROAD - that part of Upper Thomson Road between its junction with Yio Chu Kang Road and its 14th kilometre post (Upper Thomson Flyover).,70
UPPER WELD ROAD,50
VALLEY ROAD,50
VANDA CRESCENT,50
VANDA LINK,50
VAUGHAN ROAD,40
VEERASAMY ROAD,50
VANDA AVENUE,50
VANDA DRIVE,50
VANDA ROAD,50
VEERAGOO CLOSE,50
VENUS DRIVE,50
VENUS ROAD,40
VERDE CRESCENT,50
VERDE PLACE,50
VERDE WALK,50
VERNON PARK,50
VERDE AVENUE,50
VERDE GROVE,50
VERDE VIEW,50
VERDUN ROAD,50
VICTORIA LANE,50
VICTORIA PARK CLOSE,50
VICTORIA STREET,60
VIGILANTE DRIVE,50
VISTA EXCHANGE GREEN,50
VICTORIA PARK ROAD,40
VIEW ROAD,50
VIKING ROAD,50
VISTA TERRACE,50
WAJEK WALK,50
WAK HASSAN PLACE,50
WALLICH STREET,50
WALSHE ROAD,50
WAN LEE ROAD,50
WAK HASSAN DRIVE,50
WALLACE WAY,50
WALMER DRIVE,40
WALTON ROAD,50
WAN SHIH ROAD,50
WAN THO AVENUE,40
WARINGIN PARK,40
WARNA ROAD,50
WATERLOO STREET,50
WATTEN DRIVE,40
WAREHAM ROAD,50
WARINGIN WALK,40
WARWICK ROAD,40
WATTEN CLOSE,40
WATTEN ESTATE ROAD,40
WATTEN HEIGHTS,40
WATTEN PARK,40
WATTEN TERRACE,40
WEE NAM ROAD,50
WELLINGTON CIRCLE,50
WATTEN HOUSING ESTATE,40
WATTEN RISE,40
WATTEN VIEW,40
WELD ROAD,50
WELLINGTON LINK,50
WELLINGTON ROAD,50
WEST COAST AVENUE,50
WEST COAST DRIVE,50
WEST COAST GREEN,50
WEST COAST HIGHWAY,70
WEST CAMP ROAD,50
WEST COAST CRESCENT,50
WEST COAST FERRY ROAD - that part of West Coast Ferry Road between Harbour Drive and West Coast Highway.,60
WEST COAST GROVE,50
WEST COAST LANE,50
WEST COAST LINK,50
WEST COAST PLACE,50
WEST COAST ROAD - that part of West Coast Road between Jurong Town Hall Road and Penjuru Road.,60
WEST COAST TERRACE,50
WEST COAST WALK,50
WEST COAST PARK,50
WEST COAST RISE,50
WEST COAST ROAD - that part of West Coast Road between Jurong Town Hall Road and West Coast Highway.,70
WEST COAST VIEW,50
WEST COAST WAY,50
WEST PERIMETER ROAD,50
WESTERHOUT ROAD,50
WESTLAKE AVENUE,50
WESTWOOD AVENUE,50
WESTWOOD DRIVE,50
WESTBOURNE ROAD,50
WESTERN AVENUE,50
WESTRIDGE WALK,50
WESTWOOD CRESCENT,50
WESTWOOD ROAD,50
WESTWOOD TERRACE,50
WEYHILL CLOSE,50
WHAMPOA EAST,50
WHAMPOA ROAD,50
WHAMPOA WEST,50
WESTWOOD WALK,50
WHAMPOA DRIVE,50
WHAMPOA NORTH,50
WHAMPOA SOUTH,50
WHITCHURCH ROAD,50
WHITE HOUSE PARK,50
WHITLEY ROAD,70
WILBY ROAD,50
WILKIE TERRACE,50
WILLOW AVENUE,40
WHITE HOUSE ROAD,50
WHOLESALE CENTRE,50
WILKIE ROAD,50
WILKINSON ROAD,50
WILMONAR AVENUE,50
WILTON CLOSE,50
WILTSHIRE ROAD,40
WINCHESTER ROAD,40
WINDSOR PARK HOUSING ESTATE,40
WINSTEDT DRIVE,50
WILTON GARDENS,40
WIMBORNE ROAD,50
WINDSOR PARK HILL,40
WINDSOR PARK ROAD,40
WINSTEDT ROAD,50
WISHART ROAD,50
WOLSKEL ROAD,40
WOO MON CHEW ROAD,40
WOODGROVE DRIVE,50
WOODGROVE VIEW,40
WOKING ROAD,50
WONG CHIN YOKE ROAD,40
WOODGROVE AVENUE,40
WOODGROVE HOUSING ESTATE,40
WOODGROVE WALK,40
WOODLAND AVENUE 10,50
WOODLANDS AVENUE 10,70
WOODLANDS AVENUE 2 - that part of Woodlands Avenue 2 between Woodlands Avenue 1 and Woodlands Avenue 9.,60
WOODLANDS AVENUE 3,60
WOODLANDS AVENUE 5,60
WOODLANDS AVENUE 1,50
WOODLANDS AVENUE 12,70
WOODLANDS AVENUE 2 - that part of Woodlands Avenue 2 between Seletar Expressway and Woodlands Avenue 1.,70
WOODLANDS AVENUE 4 - that part of Woodlands Avenue 4 between Admiralty Road West and Woodlands Avenue 9.,60
WOODLANDS AVENUE 6,50
WOODLANDS AVENUE 7,60
WOODLANDS AVENUE 9,60
WOODLANDS CIRCLE,50
WOODLANDS DRIVE 14,50
WOODLANDS DRIVE 17,50
WOODLANDS AVENUE 8,60
WOODLANDS CENTRE ROAD,50
WOODLANDS CRESCENT,50
